Global Time,Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque
2024-11-21 19:22:36.832051,5.369993232307024e-07,0.25802668929100037,0.2711646854877472,-0.007877175696194172,0.009503052569925785
2024-11-21 19:22:36.834118,0.002332340000066324,0.2580386698246002,0.2710413932800293,-0.1392049938440323,-0.689066469669342
2024-11-21 19:22:36.835930,0.004349145999185566,0.2580343782901764,0.2707520127296448,-0.34083008766174316,-0.9709218740463257
2024-11-21 19:22:36.837699,0.006123770999693079,0.2580442428588867,0.27017802000045776,-0.3778932988643646,-0.9452630877494812
2024-11-21 19:22:36.839449,0.007890358999247837,0.25805291533470154,0.2696411907672882,-0.4175316393375397,-0.8488827347755432
2024-11-21 19:22:36.841312,0.009706446999189211,0.2580362856388092,0.269142210483551,-0.43229490518569946,-0.8306722044944763
2024-11-21 19:22:36.844186,0.011506422999445931,0.25801771879196167,0.26875293254852295,-0.384711354970932,-0.8181097507476807
2024-11-21 19:22:36.846071,0.014416569999411877,0.2580367922782898,0.26788175106048584,-0.3875938951969147,-0.8523205518722534
2024-11-21 19:22:36.847800,0.016262156999800936,0.2580508589744568,0.26735520362854004,-0.4379144608974457,-0.7160075306892395
2024-11-21 19:22:36.849553,0.0179814119992443,0.25804999470710754,0.2669103443622589,-0.4315415620803833,-0.7294445037841797
2024-11-21 19:22:36.851304,0.01976746299988008,0.2580433785915375,0.2665659189224243,-0.423629492521286,-0.7111790180206299
2024-11-21 19:22:36.853051,0.021479385000020557,0.25802767276763916,0.26606833934783936,-0.4125612676143646,-0.7332920432090759
2024-11-21 19:22:36.854801,0.0232240469995304,0.2580108642578125,0.2655273675918579,-0.3956388533115387,-0.697404146194458
2024-11-21 19:22:36.856551,0.024976949999654607,0.2580329477787018,0.2650427520275116,-0.4028109014034271,-0.6538230180740356
2024-11-21 19:22:36.858463,0.02672468599939748,0.25791096687316895,0.2645794749259949,-0.4271547198295593,-0.6115116477012634
2024-11-21 19:22:36.860456,0.02867841999977827,0.2575802505016327,0.2640456557273865,-0.375744104385376,-0.6279667019844055
2024-11-21 19:22:36.862335,0.030673782999656396,0.25712746381759644,0.26339957118034363,-0.33035823702812195,-0.5827657580375671
2024-11-21 19:22:36.864187,0.03254786899924511,0.25659066438674927,0.2626802623271942,-0.30183443427085876,-0.5552977323532104
2024-11-21 19:22:36.865946,0.034380011999928684,0.25593337416648865,0.2619076371192932,-0.26745057106018066,-0.5262848734855652
2024-11-21 19:22:36.867696,0.03615169199929369,0.2552071809768677,0.2611057758331299,-0.19780699908733368,-0.49553757905960083
2024-11-21 19:22:36.869425,0.03789052100000845,0.2545090317726135,0.26031750440597534,-0.15491163730621338,-0.44745972752571106
2024-11-21 19:22:36.871181,0.03962253600002441,0.25380006432533264,0.25952810049057007,-0.14489775896072388,-0.4063955843448639
2024-11-21 19:22:36.872946,0.041360901999723865,0.2528567314147949,0.2587399482727051,-0.12891514599323273,-0.39875102043151855
2024-11-21 19:22:36.874808,0.04314595199957694,0.25216126441955566,0.2579464018344879,-0.04405853524804115,-0.36026060581207275
2024-11-21 19:22:36.876622,0.04498935399988113,0.2514664828777313,0.25723183155059814,-0.049171168357133865,-0.304706335067749
2024-11-21 19:22:36.878431,0.046815811999294965,0.25059881806373596,0.2564602196216583,-0.021855760365724564,-0.27788224816322327
2024-11-21 19:22:36.880244,0.04861043599976256,0.24994558095932007,0.25570032000541687,-0.007566547486931086,-0.24171674251556396
2024-11-21 19:22:36.882075,0.050480541000069934,0.24929222464561462,0.25490713119506836,0.005140810739248991,-0.1861845850944519
2024-11-21 19:22:36.884693,0.052265387999796076,0.2486097812652588,0.25418081879615784,0.020716480910778046,-0.15635763108730316
2024-11-21 19:22:36.886443,0.05488796499957971,0.24781832098960876,0.2530939280986786,0.06098107993602753,-0.15547335147857666
