Global Time,Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque
2024-11-21 20:57:20.841397,5.549991328734905e-07,0.390922486782074,0.39465388655662537,-0.002756190486252308,0.00823500007390976
2024-11-21 20:57:20.843308,0.002410454999335343,0.39092308282852173,0.39464446902275085,-0.7967992424964905,-0.882452130317688
2024-11-21 20:57:20.845052,0.004197078998913639,0.3909141421318054,0.39439406991004944,-1.5296529531478882,-1.4762283563613892
2024-11-21 20:57:20.846807,0.005924573999436689,0.39008069038391113,0.3934684991836548,-1.6994779109954834,-1.4909425973892212
2024-11-21 20:57:20.848559,0.007680975999392103,0.388120174407959,0.3913567364215851,-1.6871833801269531,-1.5170124769210815
2024-11-21 20:57:20.850437,0.009490581998761627,0.38513845205307007,0.38778167963027954,-1.7012642621994019,-1.5226311683654785
2024-11-21 20:57:20.852178,0.011322520998874097,0.3808569312095642,0.38418224453926086,-1.7598024606704712,-1.7029037475585938
2024-11-21 20:57:20.853967,0.01304573800007347,0.3772279620170593,0.3813509941101074,-1.7948280572891235,-1.6485952138900757
2024-11-21 20:57:20.855852,0.014855047000310151,0.372852087020874,0.37878143787384033,-1.8342994451522827,-1.6171422004699707
2024-11-21 20:57:20.857710,0.016768170999057475,0.36918336153030396,0.37554216384887695,-1.8847614526748657,-1.722402572631836
2024-11-21 20:57:20.859495,0.01859410999895772,0.366904616355896,0.3738749027252197,-1.8804566860198975,-1.7607762813568115
2024-11-21 20:57:20.861304,0.02039640099974349,0.36607277393341064,0.3735162019729614,-1.9607118368148804,-1.717574954032898
2024-11-21 20:57:20.863054,0.022173672999997507,0.3657519221305847,0.37335503101348877,-1.896152377128601,-1.7164924144744873
2024-11-21 20:57:20.864805,0.02392542699999467,0.36588054895401,0.37411239743232727,-1.8581146001815796,-1.6713296175003052
2024-11-21 20:57:20.866562,0.02567206999992777,0.36593836545944214,0.3756510019302368,-1.8241403102874756,-1.6506078243255615
2024-11-21 20:57:20.868432,0.027470138998978655,0.36595863103866577,0.37767869234085083,-1.8115365505218506,-1.607162356376648
2024-11-21 20:57:20.870181,0.02930322599968349,0.36695414781570435,0.3795221149921417,-1.8442414999008179,-1.5797686576843262
2024-11-21 20:57:20.871928,0.031049627999891527,0.3694891929626465,0.3810734748840332,-1.7408043146133423,-1.5584925413131714
2024-11-21 20:57:20.873689,0.03279143799954909,0.37093597650527954,0.3819035291671753,-1.6975494623184204,-1.560935616493225
2024-11-21 20:57:20.875732,0.03466578400002618,0.3714340329170227,0.3821549117565155,-1.7032475471496582,-1.564440369606018
2024-11-21 20:57:20.877591,0.036678778000350576,0.37145471572875977,0.38206660747528076,-1.7288331985473633,-1.5687028169631958
2024-11-21 20:57:20.879479,0.03847716099880927,0.37137866020202637,0.3814852833747864,-1.7183185815811157,-1.6046992540359497
2024-11-21 20:57:20.881304,0.04036817399901338,0.3713427782058716,0.3802565336227417,-1.7486578226089478,-1.5930979251861572
2024-11-21 20:57:20.883052,0.04217248399982054,0.37134629487991333,0.37911516427993774,-1.810626745223999,-1.6221158504486084
2024-11-21 20:57:20.884927,0.04392295999969065,0.3713374137878418,0.3780980110168457,-1.8636096715927124,-1.6312081813812256
2024-11-21 20:57:20.886819,0.0458020280002529,0.37117958068847656,0.3773953318595886,-1.8532346487045288,-1.652184009552002
2024-11-21 20:57:20.888679,0.04772457800027041,0.37070250511169434,0.3770641088485718,-1.8629834651947021,-1.644640564918518
2024-11-21 20:57:20.890563,0.049562109999897075,0.370628297328949,0.3771154284477234,-1.839738130569458,-1.6342461109161377
2024-11-21 20:57:20.892432,0.05148314100006246,0.3706985116004944,0.37736397981643677,-1.8425109386444092,-1.6540920734405518
2024-11-21 20:57:20.894317,0.05330546900040645,0.37071532011032104,0.37813520431518555,-1.8174811601638794,-1.618643045425415
2024-11-21 20:57:20.896238,0.05520994399921619,0.37071365118026733,0.3791022002696991,-1.793575644493103,-1.5929886102676392
2024-11-21 20:57:20.898320,0.05717016099879402,0.3707183599472046,0.37977832555770874,-1.7619341611862183,-1.5824211835861206
2024-11-21 20:57:20.900185,0.059239894999336684,0.3707171082496643,0.37992721796035767,-1.7563426494598389,-1.575404167175293
2024-11-21 20:57:20.901963,0.061062296999807586,0.3707082271575928,0.3798837661743164,-1.77290678024292,-1.6045141220092773
2024-11-21 20:57:20.903689,0.0628378099991096,0.3707168698310852,0.3798139691352844,-1.7474569082260132,-1.613629937171936
2024-11-21 20:57:20.905430,0.06455611999990651,0.3707151412963867,0.37970197200775146,-1.770846962928772,-1.624898910522461
2024-11-21 20:57:20.907827,0.06631650400049693,0.370699942111969,0.37925654649734497,-1.8021310567855835,-1.6097056865692139
2024-11-21 20:57:20.909632,0.06872592199943028,0.37071818113327026,0.37880438566207886,-1.8369306325912476,-1.612671971321106
2024-11-21 20:57:20.911431,0.0705281760001526,0.3707129955291748,0.3785577416419983,-1.8256767988204956,-1.6178696155548096
2024-11-21 20:57:20.913182,0.07230226299907372,0.3707258701324463,0.3784981966018677,-1.8152164220809937,-1.6608692407608032
2024-11-21 20:57:20.914926,0.07405018399913388,0.370691180229187,0.3785198926925659,-1.8257699012756348,-1.6126610040664673
2024-11-21 20:57:20.916860,0.07579691899991303,0.3707154393196106,0.3785352110862732,-1.8247004747390747,-1.6115702390670776
2024-11-21 20:57:20.918829,0.0777834870004881,0.3706972002983093,0.37860655784606934,-1.8020914793014526,-1.6175751686096191
2024-11-21 20:57:20.920686,0.07977081500030181,0.3707120418548584,0.37874823808670044,-1.790405035018921,-1.6072684526443481
