Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque
6.48000423097983e-07,0.3957902789115906,0.38380324840545654,-147.81830148013384,-148.29041587373771
0.0018095750001521083,0.3957865238189697,0.3837932050228119,-147.81490346839482,-148.28132754075327
0.003248970999266021,0.39579373598098755,0.3836546540260315,-147.82423601107232,-148.14542742283473
0.004428021000421722,0.3957875967025757,0.38297390937805176,-147.8134344479149,-147.55021083309398
0.0057014770009118365,0.39578378200531006,0.3819166421890259,-147.81322270623738,-146.85040030010592
0.006818177000241121,0.3956320881843567,0.38048243522644043,-147.65531243049108,-146.0613400294943
0.00797607899949071,0.3938700556755066,0.37847813963890076,-145.82176005624538,-144.83528746545593
0.009039927999765496,0.39126086235046387,0.37599891424179077,-144.26549594342995,-143.594910509573
0.010166775000470807,0.38836783170700073,0.37307870388031006,-143.0107820862978,-142.21915774264653
0.011294104000626248,0.38542407751083374,0.3697623312473297,-141.87351328801248,-140.7024728701344
0.01243219199932355,0.38189268112182617,0.3659079670906067,-140.08158072905928,-138.81819690053118
0.013535207001041272,0.37764835357666016,0.36175966262817383,-137.9977929826198,-137.06646148162233
0.014699535000545438,0.3728119134902954,0.35657456517219543,-136.11922298881382,-134.77010944502433
0.015926251000564662,0.367739200592041,0.35221928358078003,-133.69541213297182,-133.33743490370054
0.017171985000459244,0.3641291856765747,0.35008934140205383,-133.6385568908972,-134.25671337198926
0.018295444000614225,0.3616728186607361,0.34765276312828064,-133.2346707208822,-132.9542225333691
0.019411569001022144,0.3596840500831604,0.3464319705963135,-132.813548422941,-133.3466765186228
0.020535232000838732,0.35961389541625977,0.347012996673584,-134.1379540504157,-134.77009059536877
0.02205666400004702,0.3599929213523865,0.34720221161842346,-134.54019890633614,-134.6005709558947
0.023215937000713893,0.3601672053337097,0.3476511836051941,-134.5176203553572,-134.99347025460017
0.024268675000712392,0.3602217435836792,0.3481746315956116,-134.4468417298082,-135.21925844468885
0.02540913300072134,0.3602825999259949,0.349001407623291,-134.47465897087775,-135.74696877559782
0.02653879500030598,0.360295832157135,0.3499484062194824,-134.44652829882205,-136.19430755760084
0.027644642999803182,0.3603583574295044,0.35026904940605164,-134.5045122752853,-135.87258021062618
0.02876563900099427,0.3603038787841797,0.3502443730831146,-134.4022299370052,-135.62179939638077
0.029889764000472496,0.36029577255249023,0.35006359219551086,-134.43150622593316,-135.44415702508547
0.031030074000227614,0.3602973222732544,0.3499595522880554,-134.43874058426408,-135.46662156110997
0.03226986399931775,0.3612126111984253,0.3497976064682007,-135.4233937260484,-135.35725294283827
0.033394322999811266,0.3615480661392212,0.35052186250686646,-135.14391033133845,-136.25017744605285
0.03451741100070649,0.36150282621383667,0.350732684135437,-134.8620989680791,-135.9635493955067
0.03573234900068201,0.36150801181793213,0.351304292678833,-134.89754470354083,-136.40824722433982
0.03693536200080416,0.3615172505378723,0.3513643145561218,-134.9041953254697,-136.1035923209255
0.03802050699960091,0.36151909828186035,0.3517893850803375,-134.8996546362964,-136.51682634911268
0.039168057999631856,0.36151641607284546,0.35234564542770386,-134.89547925312704,-136.8211410827515
0.04026738699940324,0.3615173101425171,0.3518882095813751,-134.89832503749628,-135.93722669476617
0.04153871299968159,0.36151260137557983,0.3514463007450104,-134.89332366351445,-135.84833303229985
0.04287231600028463,0.3615158796310425,0.35102543234825134,-134.89927860022735,-135.66114189470542
0.04404012499981036,0.3615332841873169,0.35092073678970337,-134.9153648890657,-135.82394457966774
0.04524511899944628,0.3615286350250244,0.35065698623657227,-134.8989066504809,-135.62100835652313
0.046591296000769944,0.36153095960617065,0.34976059198379517,-134.90319539492236,-135.32050819399842
0.0516877480004041,0.3615044951438904,0.3497587740421295,-134.87574805670044,-135.45477554593788
0.05286678000084066,0.36151158809661865,0.3498121500015259,-134.90054068909208,-135.51370873264122
0.05396436900082335,0.36151188611984253,0.3499094545841217,-134.89585731608403,-135.57984341120257
0.055579558000317775,0.36150693893432617,0.3502640724182129,-134.89170942292307,-135.79535219460413
0.05700519600031839,0.3615095019340515,0.3503987789154053,-134.89655825018414,-135.7921067481059
0.058091970000532456,0.361511766910553,0.35040462017059326,-134.89713397651283,-135.70336790436258
0.059319203999621095,0.3615116477012634,0.35032063722610474,-134.8954872474393,-135.61513251627377
0.06052068000099098,0.3615114688873291,0.35028812289237976,-134.8953823081147,-135.63510179490297
0.06176624699946842,0.36150532960891724,0.3502286970615387,-134.89060772339033,-135.60820863251186
0.06370117100050265,0.361508846282959,0.35021111369132996,-134.8967049072789,-135.61548416127118
0.0649575339994044,0.3614993691444397,0.35017141699790955,-134.88533413517263,-135.58806205722613
0.06625184199947398,0.36151087284088135,0.3500549793243408,-134.90314177439285,-135.48794038875695
0.06738648499958799,0.3615116477012634,0.35000303387641907,-134.8961145801988,-135.51098851308586
0.0684653709995473,0.36151158809661865,0.34999537467956543,-134.89549800623598,-135.5398168954244
0.06960070000059204,0.36150938272476196,0.349964439868927,-134.89315242567824,-135.51166430988445
0.07086295199951564,0.3614943027496338,0.3499583303928375,-134.87966252010756,-135.52739006165768
0.07199052100077097,0.36151498556137085,0.34997111558914185,-134.91145374421032,-135.54504802679472
0.07308679500056314,0.36151009798049927,0.3500320613384247,-134.8915694619984,-135.60147774138952
0.07420008799999778,0.3615116477012634,0.3500422537326813,-134.8965066487866,-135.56903386585213
0.07555385699924955,0.3615114688873291,0.35004761815071106,-134.89537909615774,-135.56830670427513
0.07673737000004621,0.3615114688873291,0.35004743933677673,-134.8954945506114,-135.5646517013569
0.07785271700049634,0.3615148663520813,0.35005491971969604,-134.89909061575042,-135.57269331159256
0.07902169400040293,0.3615111708641052,0.3500370383262634,-134.89424923698294,-135.5553724989431
0.0822848130010243,0.3615051507949829,0.3500062823295593,-134.89178697539435,-135.54248689631882
0.08526927099956083,0.3615068793296814,0.3500146269798279,-134.8948409280055,-135.55760307091325
0.0864203950004594,0.361518919467926,0.3500128984451294,-134.90660096990348,-135.5505628080425
0.08757000200057519,0.36151182651519775,0.3500317335128784,-134.89091286216842,-135.5713792198169
0.08870799699980125,0.3615111708641052,0.35002875328063965,-134.89492720693997,-135.55566303873027
0.08985393700095301,0.3615111708641052,0.35003751516342163,-134.89538219850294,-135.56642230926798
0.09114274400053546,0.361503541469574,0.3500375747680664,-134.88699924893655,-135.56109982598122
0.09220192599968868,0.3615107536315918,0.350037157535553,-134.90020672447378,-135.56061130725703
0.09338692100027401,0.36151498556137085,0.3500368595123291,-134.89975212828872,-135.56058069315495
0.09459526700084098,0.36150866746902466,0.35003674030303955,-134.89083320065137,-135.56067419530675
0.09589325900014956,0.3615033030509949,0.3500366806983948,-134.8886673844094,-135.560678095857
0.09698647699951835,0.3615152835845947,0.35003662109375,-134.9053764440165,-135.5606552689747
0.09809954699994705,0.3615038990974426,0.35003662109375,-134.88484721555506,-135.5606972778623
0.09926593099953607,0.36149340867996216,0.35003662109375,-134.88200306578824,-135.5606972778623
0.1005026100010582,0.361522912979126,0.3500291705131531,-134.92064338877364,-135.55262723343392
0.10159366200059594,0.3615129590034485,0.35003662109375,-134.8902792897793,-135.5650213956576
0.10301583699947514,0.36151790618896484,0.35003241896629333,-134.90019874741947,-135.55717870248
0.10473482000088552,0.361511766910553,0.3500373363494873,-134.89299970886825,-135.56305520926017
0.10655524600042554,0.3615111708641052,0.3500370383262634,-134.89501130779482,-135.56066912546018
0.1078010910005105,0.36151307821273804,0.3500308394432068,-134.89734127278012,-135.55448757941303
0.10896749399944383,0.3615111708641052,0.35003650188446045,-134.89409307554294,-135.5644794208064
0.11025680100101454,0.3615111708641052,0.35003697872161865,-134.89538219850292,-135.5611312996928
0.1114137770000525,0.36150139570236206,0.3500368297100067,-134.88472404702762,-135.56066962857128
0.11248471900034929,0.3615044951438904,0.35003674030303955,-134.89506361162245,-135.56067881196475
0.11358173299959162,0.36151123046875,0.35002627968788147,-134.90005029248323,-135.54958355408246
0.11491200300042692,0.3615117073059082,0.35003048181533813,-134.89587991693452,-135.5609867827851
0.11600331400040886,0.3615018129348755,0.3500373959541321,-134.88470653006374,-135.56598425008525
0.11707584800024051,0.36149853467941284,0.3500375747680664,-134.8883728411666,-135.561179293406
0.11824906500078214,0.36151057481765747,0.35002759099006653,-134.90359455177398,-135.55029693407775
0.11935367200021574,0.3615117073059082,0.35003095865249634,-134.89630076126826,-135.560692723949
0.12058959100068023,0.3615116477012634,0.3500370979309082,-134.8955208931585,-135.5651071191918
0.1217460679999931,0.3615114688873291,0.3500373363494873,-134.8953704097004,-135.56113244413726
0.12287395199928142,0.3615112900733948,0.35003700852394104,-134.89534711643884,-135.5606966269394
0.12497644699942612,0.3615047335624695,0.35003674030303955,-134.88953791677386,-135.56060241286173
0.12616105199958838,0.36151057481765747,0.3500214219093323,-134.89890476887274,-135.54514028391304
0.12736160200074664,0.36151397228240967,0.350035160779953,-134.89883383996417,-135.5698339462733
0.12844996900093975,0.36149901151657104,0.3500322103500366,-134.88048998425384,-135.55700156511475
0.12975870199989004,0.36151033639907837,0.3500369191169739,-134.9021145360523,-135.56373966656446
