Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque
7.219999815788469e-07,nan,nan,0.0,0.0
0.003915570000003754,nan,nan,0.0,0.0
0.0073867109999810054,nan,nan,0.0,0.0
0.011007321999983333,nan,nan,0.0,0.0
0.015421083999996199,nan,nan,0.0,0.0
0.018715345000003936,nan,nan,0.0,0.0
0.023722896999998966,nan,nan,0.0,0.0
0.02786540500000001,nan,nan,0.0,0.0
0.03168513699998243,nan,nan,0.0,0.0
0.035101255999990144,nan,nan,0.0,0.0
0.03912462899998559,nan,nan,0.0,0.0
0.044344655000003286,nan,nan,0.0,0.0
0.05060434499998223,nan,nan,0.0,0.0
0.05731187300000329,nan,nan,0.0,0.0
0.060847219999999425,nan,nan,0.0,0.0
0.06874580900000637,nan,nan,0.0,0.0
0.07182579899998132,nan,nan,0.0,0.0
0.0754540959999872,nan,nan,0.0,0.0
0.07795031599999902,nan,nan,0.0,0.0
0.08566498799999067,nan,nan,0.0,0.0
0.09109530199998517,nan,nan,0.0,0.0
0.09372258499999475,nan,nan,0.0,0.0
0.09662928899999201,nan,nan,0.0,0.0
0.10119242900000813,nan,nan,0.0,0.0
0.10655077699999538,nan,nan,0.0,0.0
0.11165157499999623,nan,nan,0.0,0.0
0.11561223999999015,nan,nan,0.0,0.0
0.12126452900000118,nan,nan,0.0,0.0
0.1242589780000003,nan,nan,0.0,0.0
0.1268982059999928,nan,nan,0.0,0.0
0.130118944000003,nan,nan,0.0,0.0
0.1328133229999935,nan,nan,0.0,0.0
0.1372279370000058,nan,nan,0.0,0.0
0.1403984319999836,nan,nan,0.0,0.0
0.14318716700000778,nan,nan,0.0,0.0
0.14573681599998167,nan,nan,0.0,0.0
0.14937063099998227,nan,nan,0.0,0.0
0.1549928259999831,nan,nan,0.0,0.0
0.15865719900000386,nan,nan,0.0,0.0
0.16194742199999723,nan,nan,0.0,0.0
0.16468298799998138,nan,nan,0.0,0.0
0.1673083629999894,nan,nan,0.0,0.0
0.17145625999998515,nan,nan,0.0,0.0
0.1738733649999915,nan,nan,0.0,0.0
0.17745749200000205,nan,nan,0.0,0.0
0.18265168400000675,nan,nan,0.0,0.0
0.18556318399998872,nan,nan,0.0,0.0
0.18996126100000765,nan,nan,0.0,0.0
0.19261489599998072,nan,nan,0.0,0.0
0.19587274799999932,nan,nan,0.0,0.0
0.1984294899999952,nan,nan,0.0,0.0
0.2014632739999911,nan,nan,0.0,0.0
0.20561757900000543,nan,nan,0.0,0.0
0.20859526799998207,nan,nan,0.0,0.0
0.2111918639999999,nan,nan,0.0,0.0
0.21385005499999465,nan,nan,0.0,0.0
0.21943311799998355,nan,nan,0.0,0.0
