Global Time,Elapsed Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque
2025-02-26 23:56:16.506248,2.443999846946099e-06,0.38894903659820557,0.3833606243133545,-0.010204398073256016,0.004869313910603523
2025-02-26 23:56:16.510524,0.0027107859998523054,0.38895389437675476,0.3833657205104828,0.0019218623638153076,-0.0027955006808042526
2025-02-26 23:56:16.514185,0.007153726999831633,0.38896244764328003,0.3833889067173004,-0.7065176367759705,-0.8498659133911133
2025-02-26 23:56:16.521630,0.011351856999908705,0.3887987434864044,0.38330015540122986,-0.9271944165229797,-0.8985351324081421
2025-02-26 23:56:16.526839,0.018873817999974563,0.38882264494895935,0.38325604796409607,-0.9131288528442383,-0.9228240251541138
2025-02-26 23:56:16.532931,0.024246964999974807,0.38879337906837463,0.38328349590301514,-0.9163033962249756,-0.9152841567993164
2025-02-26 23:56:16.538060,0.02999475399997209,0.3887925148010254,0.38326895236968994,-0.9299449324607849,-0.9173069000244141
2025-02-26 23:56:16.543892,0.035099313000046095,0.3887944519519806,0.3832686245441437,-0.9091075658798218,-0.918095588684082
2025-02-26 23:56:16.548869,0.04108783699984997,0.3888212740421295,0.3832540810108185,-0.9036145210266113,-0.919586718082428
2025-02-26 23:56:16.554482,0.04589251299989883,0.38879358768463135,0.3832606077194214,-0.9215090274810791,-0.900770366191864
2025-02-26 23:56:16.558541,0.051093532999857416,0.3887936770915985,0.3832463026046753,-0.9095165729522705,-0.912826657295227
2025-02-26 23:56:16.561620,0.05497346499987543,0.38879361748695374,0.38324540853500366,-0.9229145646095276,-0.923469066619873
2025-02-26 23:56:16.564209,0.058043133999944985,0.3888036906719208,0.38326117396354675,-0.9104743599891663,-0.9243981242179871
2025-02-26 23:56:16.567218,0.06070153199993911,0.3887936472892761,0.383245587348938,-0.9172523617744446,-0.9144576191902161
2025-02-26 23:56:16.569948,0.0636437030000252,0.3888091444969177,0.3832646608352661,-0.9093034267425537,-0.92205810546875
2025-02-26 23:56:16.572953,0.06635528499987231,0.38879451155662537,0.383244127035141,-0.9187414050102234,-0.9028574228286743
2025-02-26 23:56:16.575585,0.06936849099997744,0.3888031542301178,0.3832613527774811,-0.9270675182342529,-0.9204538464546204
2025-02-26 23:56:16.578710,0.0721749980000368,0.388793408870697,0.38323840498924255,-0.9043610095977783,-0.8991865515708923
2025-02-26 23:56:16.583332,0.07527272199990875,0.38879385590553284,0.38324564695358276,-0.9216247797012329,-0.9175304174423218
2025-02-26 23:56:16.586136,0.07991175200004363,0.3887939453125,0.3832618296146393,-0.923673152923584,-0.9149281978607178
2025-02-26 23:56:16.591337,0.08430202699992151,0.38879817724227905,0.383238822221756,-0.9253518581390381,-0.9123576879501343
2025-02-26 23:56:16.594205,0.08790574199997536,0.38879355788230896,0.3832421898841858,-0.9199339747428894,-0.9105675220489502
2025-02-26 23:56:16.596886,0.09072708099984084,0.38879385590553284,0.3832457363605499,-0.9081986546516418,-0.9366825222969055
2025-02-26 23:56:16.599678,0.0934684589999506,0.3887939453125,0.38324490189552307,-0.9300126433372498,-0.9136645197868347
2025-02-26 23:56:16.603006,0.09620824499984337,0.3887903392314911,0.3832424581050873,-0.9178349375724792,-0.9309943914413452
2025-02-26 23:56:16.605961,0.099501797999892,0.3887941241264343,0.38325685262680054,-0.9212753176689148,-0.9261906743049622
2025-02-26 23:56:16.608592,0.10245530199995301,0.3887847065925598,0.3832393288612366,-0.9197908043861389,-0.9154824614524841
2025-02-26 23:56:16.612521,0.10513129199989635,0.38879409432411194,0.3832484185695648,-0.9091224074363708,-0.9192350506782532
2025-02-26 23:56:16.615374,0.10909088999983396,0.3887939453125,0.3832390308380127,-0.9259083867073059,-0.9185375571250916
2025-02-26 23:56:16.619486,0.11190630399983093,0.38879334926605225,0.3832627236843109,-0.9263738989830017,-0.9170214533805847
2025-02-26 23:56:16.624090,0.11619291399983922,0.3887939155101776,0.3832448124885559,-0.9178157448768616,-0.9453579187393188
2025-02-26 23:56:16.626840,0.12065902099993764,0.3887939453125,0.3832511007785797,-0.9166921377182007,-0.9219706654548645
2025-02-26 23:56:16.629614,0.12339069599988761,0.38877764344215393,0.38323867321014404,-0.9195095300674438,-0.9160478711128235
2025-02-26 23:56:16.632550,0.1263671249998879,0.3887946307659149,0.3832429349422455,-0.9187127351760864,-0.9146544337272644
2025-02-26 23:56:16.635327,0.12909376299990072,0.3887944519519806,0.38324031233787537,-0.9393808841705322,-0.9177685379981995
2025-02-26 23:56:16.638576,0.13191713900005198,0.38879406452178955,0.3832395374774933,-0.9101008772850037,-0.926365077495575
2025-02-26 23:56:16.642054,0.1351424899999074,0.3887909948825836,0.3832394480705261,-0.9093061685562134,-0.8986383676528931
