Global Time,Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque,Force
13:07:45,0.07630729675292969,-4.211949988174529e-06,-7.797799302431224e-06,0.0,0.0
13:07:45,0.08039498329162598,-1.660115423266988e-06,-7.510836493552216e-06,0.0,0.0
13:07:45,0.08434176445007324,-3.623794809645654e-06,-6.539668970941028e-07,0.0,0.0
13:07:45,0.0883934497833252,-4.525000325133448e-06,-6.881771327807118e-06,0.0,0.0
13:07:45,0.09226727485656738,-3.8514677819794126e-06,-9.658314373221155e-06,0.0,0.0
13:07:45,0.09700226783752441,-3.4435537065480955e-06,-9.290124488275156e-06,0.0,0.0
13:07:45,0.1018524169921875,1.42295607708599e-07,-7.104701113217256e-06,0.0,0.0
13:07:45,0.1067500114440918,-2.2672433494903437e-06,-2.384637225849938e-06,0.0,0.0
13:07:45,0.11294984817504883,-3.320230846533976e-06,-8.889918091594721e-06,0.0,0.0
13:07:45,0.11805272102355957,-6.166143000705956e-07,-7.34067466266735e-06,0.0,0.0
13:07:45,0.12194514274597168,-2.79848028493578e-06,-8.76125914629153e-06,0.0,0.0
13:07:45,0.12613701820373535,-3.2822853511450165e-06,-2.5138890695185818e-06,0.0,0.0
13:07:45,0.13002753257751465,-3.927358772757332e-06,-4.463338895126388e-06,0.0,0.0
13:07:45,0.1339263916015625,-2.8269394064774996e-06,-5.2240274980019404e-06,0.0,0.0
13:07:45,0.13782739639282227,-4.581918568216887e-06,-8.643272371566484e-06,0.0,0.0
13:07:45,0.14168834686279297,1.8972747694479864e-08,-3.881112700252037e-06,0.0,0.0
13:07:45,0.14577102661132812,-3.1020442480474577e-06,-4.007400052093419e-06,0.0,0.0
13:07:45,0.15080523490905762,-1.9731657602259057e-06,-4.087441331429506e-06,0.0,0.0
13:07:45,0.15489625930786133,-2.0395703771565854e-06,-6.137683879164236e-06,0.0,0.0
13:07:45,0.15901732444763184,-3.841981408132173e-06,-9.45732182733276e-06,0.0,0.0
13:07:45,0.1628882884979248,-1.7360064140449075e-06,-5.805660794510838e-06,0.0,0.0
13:07:45,0.16704463958740234,-3.2822853511450165e-06,-3.573398448582192e-06,0.0,0.0
13:07:45,0.17093706130981445,-1.4229560770859897e-06,-7.143239506971668e-06,0.0,0.0
13:07:45,0.17500853538513184,-5.881551785288758e-07,-5.563165363040768e-06,0.0,0.0
13:07:45,0.18202471733093262,-3.3961218373118956e-06,-8.854937088033024e-06,0.0,0.0
13:07:45,0.1859288215637207,-4.553459446675167e-07,-3.47082703135891e-06,0.0,0.0
13:07:45,0.19080328941345215,-1.944706638684186e-06,-9.215419294228141e-06,0.0,0.0
13:07:45,0.19480490684509277,1.42295607708599e-07,-3.9208368907373545e-06,0.0,0.0
13:07:45,0.19901418685913086,-3.813522286590453e-06,-6.517731731419286e-06,0.0,0.0
13:07:45,0.20289945602416992,-3.320230846533976e-07,-8.762444943022434e-06,0.0,0.0
13:07:45,0.20728516578674316,-3.1020442480474577e-06,-7.386920735172645e-06,0.0,0.0
13:07:45,0.2111530303955078,-3.6617403050346136e-06,-7.054897650519247e-06,0.0,0.0
13:07:45,0.21514534950256348,-2.5992664341437413e-06,-6.1347193873369734e-06,0.0,0.0
13:07:45,0.21930956840515137,-2.75104841569958e-06,-6.2378837029257075e-06,0.0,0.0
13:07:45,0.22356343269348145,-2.665671051074421e-06,-6.0754295507917235e-06,0.0,0.0
13:07:45,0.22797751426696777,-4.8475370359396055e-06,-5.583916805831605e-06,0.0,0.0
13:07:45,0.23326349258422852,-2.2008387325596644e-06,-4.162739423841972e-06,0.0,0.0
13:07:45,0.23786139488220215,-5.331342102148842e-06,-8.920748806598251e-06,0.0,0.0
13:07:45,0.24188733100891113,-2.883857649560939e-06,-8.537143564150486e-06,0.0,0.0
13:07:45,0.24576830863952637,-4.8190779143978856e-06,-3.924394280930069e-06,0.0,0.0
13:07:45,0.2497999668121338,-3.5099583234787748e-06,-1.2350072952375486e-06,0.0,0.0
13:07:45,0.2535538673400879,-2.077515872545545e-06,-7.541667208555746e-06,0.0,0.0
13:07:45,0.257643461227417,-2.3241615925737832e-06,-7.161619356300696e-06,0.0,0.0
13:07:45,0.26164960861206055,-3.1210169957419375e-06,-5.519883782362735e-06,0.0,0.0
13:07:45,0.2656400203704834,-2.2672433494903437e-06,-5.353279341670584e-06,0.0,0.0
13:07:45,0.27093076705932617,-2.4000525833517026e-06,-9.438941978003732e-07,0.0,0.0
13:07:45,0.2750837802886963,-3.7945495388959726e-06,-5.029556834133521e-06,0.0,0.0
13:07:45,0.2793004512786865,-1.4134697032387498e-06,-1.0053184684612518e-05,0.0,0.0
13:07:45,0.28327345848083496,-3.4625264542425753e-06,-1.0178286239722994e-05,0.0,0.0
13:07:45,0.2871870994567871,-4.629350437453087e-06,-6.095588095217108e-06,0.0,0.0
13:07:45,0.29157114028930664,-1.4988470678639093e-06,-3.673005373978211e-06,0.0,0.0
13:07:45,0.295513391494751,-2.2198114802541442e-06,-6.948175944737798e-06,0.0,0.0
13:07:45,0.2993152141571045,-4.857023409786845e-06,-6.340455120148989e-06,0.0,0.0
13:07:45,0.30318617820739746,-4.3542455958831285e-06,-3.292364623357709e-06,0.0,0.0
13:07:45,0.3071885108947754,-3.737631295812533e-06,-2.9342540106244016e-06,0.0,0.0
