Global Time,Time,Motor 0 Position,Motor 1 Poqsition,Motor 0 Torque,Motor 1 Torque,Force
2024-11-23 14:10:37.207936,0.0059465960002853535,-0.0062625110149383545,-0.007029116153717041,-0.010105950757861137,0.0067010847851634026,idle
2024-11-23 14:10:37.211318,0.009415890999662224,-0.006253227591514587,-0.007024705410003662,-0.0027547243516892195,0.0025783453602343798,flight
2024-11-23 14:10:37.215319,0.013251892999505799,-0.006257802248001099,-0.00702214241027832,0.022449342533946037,0.02360333874821663,flight
2024-11-23 14:10:37.219712,0.01759783499983314,-0.006263822317123413,-0.007018625736236572,0.02059708908200264,0.042278215289115906,flight
2024-11-23 14:10:37.224635,0.02256075100012822,-0.006248727440834045,-0.0070195794105529785,0.04312468320131302,0.046065036207437515,flight
2024-11-23 14:10:37.229063,0.02703452199966705,-0.006262749433517456,-0.0070188045501708984,0.04094390198588371,0.040675170719623566,flight
2024-11-23 14:10:37.233489,0.031368945999929565,-0.006239503622055054,-0.007012844085693359,0.06264011561870575,0.029362153261899948,flight
2024-11-23 14:10:37.237823,0.035749368999859144,-0.0062516480684280396,-0.0070136189460754395,0.05206435173749924,0.0455695204436779,flight
2024-11-23 14:10:37.242212,0.04011662500033708,-0.006229907274246216,-0.006998598575592041,0.05571173131465912,0.0490659661591053,flight
2024-11-23 14:10:37.246646,0.04453815699980623,-0.006257310509681702,-0.007006168365478516,0.028991572558879852,0.03757505863904953,flight
2024-11-23 14:10:37.251132,0.04903350099993986,-0.00622326135635376,-0.006995499134063721,0.028142832219600677,0.037283893674612045,flight
2024-11-23 14:10:37.255347,0.053513937999923655,-0.006265953183174133,-0.00701373815536499,0.04122349992394447,0.0631769597530365,flight
2024-11-23 14:10:37.259785,0.057506283999828156,-0.006260514259338379,-0.006991565227508545,0.045748256146907806,0.04789748042821884,flight
2024-11-23 14:10:37.264092,0.06197122199955629,-0.006235301494598389,-0.00701826810836792,0.05613429844379425,0.037184685468673706,flight
2024-11-23 14:10:37.268504,0.06642877000012959,-0.006230473518371582,-0.007013559341430664,0.04971575364470482,0.024445492774248123,flight
2024-11-23 14:10:37.272722,0.0708173410002928,-0.006265014410018921,-0.007012844085693359,0.036238282918930054,0.029581792652606964,flight
2024-11-23 14:10:37.277928,0.0757074269995428,-0.006234794855117798,-0.0070078372955322266,0.058952681720256805,0.044570986181497574,flight
2024-11-23 14:10:37.282855,0.08071287799975835,-0.006249189376831055,-0.006993591785430908,0.04371444508433342,0.027919664978981018,flight
2024-11-23 14:10:37.288037,0.08566644199981965,-0.006240382790565491,-0.0070171356201171875,0.04643429070711136,0.05434022098779678,flight
2024-11-23 14:10:37.293298,0.09103504500035342,-0.006256029009819031,-0.0070029497146606445,0.05979853868484497,0.041906002908945084,flight
2024-11-23 14:10:37.299006,0.09668844899988471,-0.006252303719520569,-0.006990253925323486,0.05154440551996231,0.03610982373356819,flight
2024-11-23 14:10:37.305044,0.10251525399962702,-0.006248444318771362,-0.0070035457611083984,0.055115509778261185,0.025974437594413757,flight
2024-11-23 14:10:37.310179,0.10828130200025043,-0.006256654858589172,-0.007017970085144043,0.04435355216264725,0.027672335505485535,flight
2024-11-23 14:10:37.317830,0.11554915600027016,-0.006254151463508606,-0.006996512413024902,0.044001515954732895,0.02705712988972664,flight
2024-11-23 14:10:37.322156,0.1200671839997085,-0.006236761808395386,-0.007004499435424805,0.049282535910606384,0.03389076888561249,flight
2024-11-23 14:10:37.326526,0.12453743599962763,-0.006261497735977173,-0.007014811038970947,0.06819378584623337,0.0441107302904129,flight
2024-11-23 14:10:37.331122,0.12912640499962436,-0.006252646446228027,-0.007002472877502441,0.06875190138816833,0.04038913920521736,flight
2024-11-23 14:10:37.335156,0.1332176919995618,-0.006259351968765259,-0.007000625133514404,0.050304166972637177,0.03769799321889877,flight
2024-11-23 14:10:37.339508,0.13742093699966063,-0.006232932209968567,-0.007016479969024658,0.05209670960903168,0.02738034725189209,flight
2024-11-23 14:10:37.344170,0.14199364700016304,-0.006255403161048889,-0.006996095180511475,0.05078825354576111,0.04143707454204559,flight
2024-11-23 14:10:37.348546,0.14646908400027314,-0.0062415748834609985,-0.007011830806732178,0.045723844319581985,0.040959879755973816,flight
2024-11-23 14:10:37.353167,0.15069186500022624,-0.006252691149711609,-0.006994724273681641,0.05963164567947388,0.04474852234125137,flight
2024-11-23 14:10:37.357521,0.15530325999952765,-0.006223812699317932,-0.006999373435974121,0.040317192673683167,0.050835512578487396,flight
2024-11-23 14:10:37.361714,0.15964866499962227,-0.006252497434616089,-0.006996214389801025,0.061889588832855225,0.03279013931751251,flight
2024-11-23 14:10:37.373905,0.17162402000030852,-0.006239116191864014,-0.007015824317932129,0.055307887494564056,0.04306338354945183,flight
2024-11-23 14:10:37.379107,0.17686977599987586,-0.006270378828048706,-0.007012605667114258,0.04372527077794075,0.039978280663490295,flight
2024-11-23 14:10:37.384118,0.18203160899975046,-0.006230175495147705,-0.007019758224487305,0.03622123599052429,0.031840622425079346,flight
2024-11-23 14:10:37.389032,0.18685714200000803,-0.0062654465436935425,-0.007012486457824707,0.03768455609679222,0.04145905375480652,flight
2024-11-23 14:10:37.395346,0.1928714570003649,-0.006240636110305786,-0.007011532783508301,0.07126732170581818,0.04782620817422867,flight
2024-11-23 14:10:37.400430,0.19767702799981635,-0.006240621209144592,-0.00699228048324585,0.05310729891061783,0.046597011387348175,flight
2024-11-23 14:10:37.405127,0.20304863000001205,-0.006247326731681824,-0.007009625434875488,0.051162559539079666,0.03970889374613762,flight
2024-11-23 14:10:37.409408,0.20732318699992902,-0.006228923797607422,-0.007009446620941162,0.03902018442749977,0.038925834000110626,flight
2024-11-23 14:10:37.413954,0.21179693900012353,-0.0062593817710876465,-0.007002055644989014,0.0490630567073822,0.021040650084614754,flight
2024-11-23 14:10:37.418250,0.21617497300030664,-0.00626276433467865,-0.0070195794105529785,0.06469139456748962,0.03982780501246452,flight
2024-11-23 14:10:37.422617,0.22054163600023458,-0.006255686283111572,-0.0069869160652160645,0.05037312209606171,0.04022207111120224,flight
2024-11-23 14:10:37.426995,0.22492385500027012,-0.006254732608795166,-0.007019996643066406,0.05292763188481331,0.04649779945611954,flight
2024-11-23 14:10:37.431407,0.22918339399984688,-0.006259813904762268,-0.006996214389801025,0.05582498013973236,0.026388496160507202,flight
2024-11-23 14:10:37.436062,0.23376660400026594,-0.0062285661697387695,-0.007003366947174072,0.051140196621418,0.04654394090175629,flight
2024-11-23 14:10:37.440432,0.23831698199956008,-0.006266117095947266,-0.007002115249633789,0.05749620124697685,0.036510955542325974,flight
2024-11-23 14:10:37.444936,0.24287148999974306,-0.006230354309082031,-0.006988465785980225,0.03517575189471245,0.039058517664670944,flight
2024-11-23 14:10:37.449263,0.24718354499964335,-0.006254151463508606,-0.007010281085968018,0.0596340149641037,0.029765810817480087,flight
2024-11-23 14:10:37.454382,0.25185640000017884,-0.006236851215362549,-0.0070092082023620605,0.04516739770770073,0.05540173873305321,flight
2024-11-23 14:10:37.461893,0.2591349750000518,-0.00626884400844574,-0.007000625133514404,0.038966961205005646,0.027477717027068138,flight
2024-11-23 14:10:37.466615,0.26449031900028785,-0.006248116493225098,-0.006989479064941406,0.05348983034491539,0.036107368767261505,flight
2024-11-23 14:10:37.471919,0.26951515800010384,-0.00625041127204895,-0.00700002908706665,0.06087837368249893,0.03944740444421768,flight
2024-11-23 14:10:37.477475,0.2751391940000758,-0.006248965859413147,-0.0070018768310546875,0.05314647778868675,0.044198453426361084,flight
