Time,Motor 0 Position,Motor 1 Poqsition,Motor 0 Torque,Motor 1 Torque,Force
2.7721460299999308,0.0960889607667923,0.088245689868927,-0.01721942238509655,-0.029322730377316475,compression
2.7763215720005974,0.10128225386142731,0.09294331073760986,-0.053114913403987885,-0.0870366096496582,compression
2.7804317629997968,0.10628575086593628,0.09736126661300659,-0.105780228972435,-0.10310366004705429,compression
2.7847234870005195,0.11118283867835999,0.10222959518432617,-0.13895593583583832,-0.07592476904392242,compression
2.7888179189994844,0.1159609854221344,0.10702544450759888,-0.10060299187898636,-0.09868404269218445,compression
2.7928357599994342,0.12095096707344055,0.11173397302627563,-0.1282223016023636,-0.11489471048116684,compression
2.7968034539990185,0.12531229853630066,0.11660528182983398,-0.09289052337408066,-0.124611996114254,compression
2.8009054599988303,0.13035205006599426,0.12191563844680786,-0.09789742529392242,-0.12271511554718018,compression
2.804927523000515,0.13460224866867065,0.12708169221878052,-0.13727502524852753,-0.12781308591365814,compression
2.810831638998934,0.1408204436302185,0.13297832012176514,-0.06620867550373077,-0.11459393054246902,compression
2.8177627149998443,0.14994695782661438,0.14205330610275269,-0.06408293545246124,-0.06962891668081284,compression
2.8227962019991537,0.15863317251205444,0.15042966604232788,-0.18978478014469147,-0.19044533371925354,compression
2.83013839799969,0.16724851727485657,0.15857505798339844,-0.23124969005584717,-0.20235027372837067,compression
2.8366377239999565,0.17945513129234314,0.1712900996208191,-0.09628414362668991,-0.10161321610212326,compression
2.8447624599994015,0.18962642550468445,0.1849677562713623,-0.22725293040275574,-0.25929954648017883,compression
2.848912706000192,0.2021229863166809,0.1925286054611206,-0.17481942474842072,-0.24864943325519562,compression
2.8530453959992883,0.20952299237251282,0.19949638843536377,-0.46665918827056885,-0.2427104115486145,compression
2.857261085000573,0.2178952991962433,0.20754772424697876,-0.24490174651145935,-0.20772847533226013,compression
2.861022430999583,0.22598233819007874,0.21581441164016724,-0.29849743843078613,-0.25791677832603455,compression
2.866081583999403,0.23557519912719727,0.22519740462303162,-0.2543819546699524,-0.30635854601860046,compression
2.870260513998801,0.24638855457305908,0.2359490692615509,-0.270335853099823,-0.2771094739437103,compression
2.8745207020001544,0.2562498152256012,0.24572700262069702,-0.40641850233078003,-0.3865998089313507,compression
2.8787739079998573,0.266495019197464,0.2559415102005005,-0.3439904749393463,-0.35344842076301575,compression
2.882656400999622,0.2774117588996887,0.2665324807167053,-0.37261903285980225,-0.39254435896873474,compression
2.8866332420002436,0.28882721066474915,0.2776358127593994,-0.425165057182312,-0.3954474925994873,compression
2.8905436040004133,0.3009868264198303,0.2903205454349518,-0.4828914701938629,-0.46415457129478455,compression
2.8947847559993534,0.3153984546661377,0.30431124567985535,-0.4548768103122711,-0.5553897619247437,compression
2.899166384999262,0.3319496810436249,0.3201415538787842,-0.5162262916564941,-0.5192307233810425,compression
2.9034277949995158,0.348747193813324,0.3370600938796997,-0.7404112815856934,-0.6672573685646057,compression
2.9077865919989563,0.3671874403953552,0.35677430033683777,-0.6525858044624329,-0.6784628629684448,compression
2.9128851699988445,0.3916003704071045,0.38131576776504517,0.2123471349477768,-0.843135416507721,extension
2.9176986980000947,0.3993316888809204,0.3931692838668823,-1.7364132404327393,-1.78794264793396,extension
2.923764957999083,0.398904025554657,0.38927990198135376,-1.7489296197891235,-1.4035041332244873,extension
2.9300049190005666,0.3966912627220154,0.37095528841018677,-1.844107985496521,-1.505407691001892,extension
2.9373555229994963,0.36883771419525146,0.3379492163658142,-2.019451379776001,-1.796850323677063,extension
2.9430526069991174,0.3474539518356323,0.3205740749835968,-1.9395498037338257,-1.6484262943267822,extension
2.9555366019994835,0.30801713466644287,0.2811758816242218,-1.9594395160675049,-1.7031068801879883,extension
2.9603109090003272,0.29545044898986816,0.26864537596702576,-0.4882637858390808,-0.13236725330352783,extension
2.965085159999944,0.28330838680267334,0.25801020860671997,-1.3047629594802856,-1.2345470190048218,extension
2.970216495999921,0.26954612135887146,0.24600279331207275,-1.9612466096878052,-1.6663075685501099,extension
2.9748867859998427,0.2588869035243988,0.23493137955665588,-1.7846815586090088,-1.670704960823059,extension
2.9793260999995255,0.24829018115997314,0.2255190759897232,-1.8543012142181396,-1.6235456466674805,extension
2.9847742629990535,0.2378353774547577,0.21340185403823853,-1.8668718338012695,-1.6487631797790527,extension
2.9891370780005673,0.2279239296913147,0.20369935035705566,-1.8620827198028564,-1.6418347358703613,extension
2.9938824589989963,0.2178088128566742,0.19426029920578003,-1.8559260368347168,-1.6560779809951782,extension
2.9986875239992514,0.20760715007781982,0.18478184938430786,-1.729245662689209,-1.6397846937179565,extension
3.0027950490002695,0.19815608859062195,0.17582547664642334,-1.6137220859527588,-1.6159647703170776,extension
3.006915924999703,0.1907145082950592,0.1678227186203003,-1.4537353515625,-1.4072332382202148,extension
3.011035503999665,0.1824798882007599,0.15944135189056396,-1.5091403722763062,-1.335308313369751,extension
3.015734997999971,0.17432901263237,0.1510258913040161,-1.3589348793029785,-1.2481998205184937,extension
3.02016557099887,0.16371986269950867,0.14068621397018433,-1.4988353252410889,-1.2925753593444824,extension
3.0244185179999477,0.15496864914894104,0.1326485276222229,-0.7861177921295166,-0.7005472779273987,extension
3.028683168999123,0.14608526229858398,0.12446540594100952,-1.0177295207977295,-1.0078787803649902,extension
3.0327533239997138,0.13813349604606628,0.11621910333633423,-0.8557349443435669,-0.8152502775192261,extension
3.0366505379988666,0.12961626052856445,0.10791891813278198,-0.8417432308197021,-0.6780701875686646,extension
3.0407696540005418,0.12093833088874817,0.09931796789169312,-0.6301304697990417,-0.5582864880561829,extension
3.0484916389996215,0.11283335089683533,0.09088027477264404,-0.4485953748226166,-0.4202142059803009,extension
3.0527252350002527,0.09505346417427063,0.07320302724838257,-0.9911587238311768,-0.9026954770088196,extension
3.056808612000168,0.08443470299243927,0.06329172849655151,0.039156608283519745,0.2736162841320038,extension
3.0624135859998205,0.07512697577476501,0.05442190170288086,0.05234692245721817,0.05401613563299179,extension
3.0663575399994443,0.06368651986122131,0.042653560638427734,-0.0026058321818709373,-0.005651978775858879,extension
3.0720824189993436,0.053171321749687195,0.03187078237533569,0.03412581607699394,0.16267459094524384,extension
3.0775674510005047,0.04218924045562744,0.021264493465423584,0.2050553560256958,0.3498595058917999,flight
3.0839965010000014,0.03151719272136688,0.01168811321258545,-0.018425706773996353,-0.0030262302607297897,flight
3.0895739019997563,0.020818889141082764,0.0010623931884765625,0.36766931414604187,0.4774712026119232,flight
3.0953384839995124,0.01290525496006012,-0.005800187587738037,0.8183673620223999,0.8184877038002014,flight
3.100084939000226,0.010739728808403015,-0.007242381572723389,0.5082550644874573,0.4082922041416168,flight
3.105408178000289,0.010866150259971619,-0.0042452216148376465,0.07537814974784851,0.05128815397620201,flight
3.1094110009998985,0.011372074484825134,-0.0005560517311096191,0.013617176562547684,-0.09570152312517166,flight
3.113301067000066,0.013301566243171692,0.0028643012046813965,-0.03179176524281502,-0.5350942611694336,flight
3.117893358999936,0.016213655471801758,0.005015730857849121,-0.21672862768173218,-0.4730900824069977,flight
3.123592017000192,0.017054185271263123,0.006074428558349609,-0.33426806330680847,-0.2261275053024292,flight
3.1275594879989512,0.017004936933517456,0.0046422481536865234,-0.11988052725791931,-0.164560005068779,flight
3.131900266998855,0.0169869065284729,0.002819657325744629,-0.0641656145453453,-0.00498952716588974,flight
3.1404486049996194,0.016993224620819092,-0.0011254549026489258,-0.09270597249269485,0.08182718604803085,flight
3.146687455000574,0.013265490531921387,-0.0029868483543395996,-0.09758640825748444,0.11236707866191864,flight
3.1517187369991007,0.010388761758804321,-0.004221439361572266,0.03586587682366371,0.08349733799695969,flight
3.1571472710002126,0.008760347962379456,-0.005097925662994385,0.14020778238773346,0.06339950114488602,flight
3.1634370089996082,0.008649393916130066,-0.005602896213531494,0.08449987322092056,0.03723607212305069,flight
3.1682780169994658,0.008666500449180603,-0.005270123481750488,0.029293537139892578,0.00491174915805459,flight
3.173275115999786,0.008683323860168457,-0.004528999328613281,-0.021643079817295074,-0.02569139003753662,flight
3.178266065999196,0.008665874600410461,-0.0038271546363830566,-0.024102281779050827,-0.08289730548858643,flight
3.183199942999636,0.008682668209075928,-0.0036989450454711914,-0.03856705129146576,-0.10022183507680893,flight
3.1877271809989907,0.008667156100273132,-0.004036247730255127,-0.04071735218167305,-0.05185878649353981,flight
3.1920142939998186,0.008670404553413391,-0.004899799823760986,-0.051773954182863235,-0.04432456195354462,flight
3.196153744000185,0.008667603135108948,-0.005612492561340332,-0.052238792181015015,-0.014687678776681423,flight
3.2008012940004846,0.00866614282131195,-0.0061154961585998535,-0.03291560336947441,0.00661499984562397,flight
3.2061408480003593,0.008673712611198425,-0.006670713424682617,-0.04252168536186218,0.000827559269964695,flight
3.2097696410000935,0.008667752146720886,-0.006719768047332764,-0.05194030702114105,0.007335443515330553,flight
3.213664410999627,0.008666321635246277,-0.006649792194366455,-0.06030651926994324,-0.01103300042450428,flight
3.2173884059993725,0.008671596646308899,-0.006586551666259766,-0.06034254655241966,-0.029974384233355522,flight
3.221389525999257,0.008665695786476135,-0.006525933742523193,-0.05194630101323128,-0.04576866701245308,flight
3.2253794230000494,0.008677184581756592,-0.006521046161651611,-0.05443167686462402,-0.03232860192656517,flight
3.2294070409989217,0.008652910590171814,-0.006534874439239502,-0.03324387967586517,-0.05421197786927223,flight
3.2334192159996746,0.008674100041389465,-0.0065683722496032715,-0.03304966539144516,-0.05002308264374733,flight
3.240572749999046,0.0086660236120224,-0.006590127944946289,-0.0489700511097908,-0.02726469561457634,flight
3.2447765870001604,0.008666202425956726,-0.00658261775970459,-0.044718045741319656,-0.035128477960824966,flight
3.2489117219993204,0.00866679847240448,-0.006590604782104492,-0.04725757986307144,-0.04232286661863327,flight
3.2539470419997087,0.008674591779708862,-0.00671839714050293,-0.04263245314359665,-0.04569043591618538,flight
3.2582366360002197,0.00866195559501648,-0.006907105445861816,-0.05067705363035202,-0.045226115733385086,flight
