Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque,Force
1.8359038520011381,0.20575520396232605,0.1825249195098877,-1.6673721075057983,-1.5421003103256226,extension
1.8409179110003606,0.19523420929908752,0.1714898943901062,-1.534911870956421,-1.5212287902832031,extension
1.845896212000298,0.18476414680480957,0.16059529781341553,-1.4277948141098022,-1.2079821825027466,extension
1.8508319579996169,0.17438894510269165,0.1497001051902771,-1.424434781074524,-1.2388807535171509,extension
1.8561790849998943,0.16322308778762817,0.13912779092788696,-1.176917552947998,-0.9696964621543884,extension
1.8611971810005343,0.15146318078041077,0.1280912160873413,-1.0793514251708984,-1.0538431406021118,extension
1.8665768430000753,0.14014074206352234,0.11777359247207642,-0.6860752105712891,-0.5994271636009216,extension
1.8723222019998502,0.1289786398410797,0.10676544904708862,-0.8047943711280823,-0.8330962061882019,extension
1.8787882489996264,0.11479958891868591,0.0916929841041565,-0.7808425426483154,-0.6876317858695984,extension
1.8884652819997427,0.09700796008110046,0.07456660270690918,-0.558034360408783,-0.36130839586257935,extension
1.8956022040001699,0.07085639238357544,0.05017852783203125,-0.3680040240287781,-0.30555081367492676,extension
1.9014103940007772,0.05216020345687866,0.03137487173080444,0.3996066749095917,0.690946102142334,extension
1.9068980730007752,0.03645366430282593,0.01498878002166748,0.9651323556900024,1.0819647312164307,flight
1.9120626479998464,0.02363923192024231,0.004069626331329346,0.0025958530604839325,0.02011788822710514,flight
1.918045983000411,0.017156049609184265,-0.0019179582595825195,0.36161860823631287,0.4968045949935913,flight
1.9230194869996922,0.014022737741470337,-0.0047342777252197266,0.48251476883888245,0.42416518926620483,flight
1.9281982100001187,0.013631090521812439,-0.004035294055938721,0.13761597871780396,0.15293467044830322,flight
1.9339922520011896,0.013677835464477539,-0.000518500804901123,0.02869303897023201,-0.0009799911640584469,flight
1.9400734740011103,0.014585450291633606,0.0039473772048950195,-0.03893435001373291,-0.30807527899742126,flight
1.9451889760002814,0.016899630427360535,0.005706965923309326,-0.09517042338848114,-0.5370019674301147,flight
1.9502019049996306,0.01828417181968689,0.005958080291748047,-0.268438458442688,-0.17813245952129364,flight
1.9553892020012427,0.01821558177471161,0.004682481288909912,-0.20252974331378937,-0.08354029804468155,flight
1.9601703400003316,0.018187880516052246,0.0022365450859069824,-0.06930646300315857,-0.03200298547744751,flight
1.9649162570003682,0.018188416957855225,-3.540515899658203e-05,-0.08444654196500778,0.02441617101430893,flight
1.9697805610012438,0.017115145921707153,-0.0021545886993408203,-0.11679565906524658,0.12460308521986008,flight
1.9748980620006478,0.015011653304100037,-0.004146933555603027,-0.016709337010979652,0.12339556962251663,flight
1.979618405999645,0.01307690143585205,-0.0056310296058654785,0.004116373136639595,0.11853468418121338,flight
1.9856305180001073,0.0124330073595047,-0.006500959396362305,0.06564164161682129,0.09303150326013565,flight
1.9918577919997915,0.012359336018562317,-0.006419539451599121,0.016706986352801323,0.04849934205412865,flight
2.000667510999847,0.012364432215690613,-0.00538557767868042,-0.007758075371384621,-0.012149703688919544,flight
2.0069886530000076,0.012372583150863647,-0.004173099994659424,-0.046814318746328354,-0.05638052150607109,flight
2.012151320001067,0.012380346655845642,-0.004174292087554932,-0.04995865002274513,-0.1482442170381546,flight
2.0178842900004383,0.01238366961479187,-0.004862964153289795,-0.07191289216279984,-0.06750801205635071,flight
2.022692447000736,0.012340739369392395,-0.005782961845397949,-0.060403600335121155,-0.025256281718611717,flight
2.0294808939997893,0.011194810271263123,-0.00678938627243042,-0.06628789007663727,-0.019899288192391396,flight
2.0347922620003374,0.010480627417564392,-0.007386624813079834,-0.035369373857975006,-0.008713111281394958,flight
2.0397592299996177,0.010242730379104614,-0.007668197154998779,-0.001104107592254877,0.016949329525232315,flight
2.047919370001182,0.01020742952823639,-0.007500886917114258,-0.029125891625881195,0.00602851714938879,flight
2.0534569730007206,0.010249018669128418,-0.006920218467712402,-0.02682541497051716,-0.01099647767841816,flight
2.0584360150005523,0.01021718978881836,-0.006782710552215576,-0.05826447904109955,-0.04851948097348213,flight
2.0632679860009375,0.010242536664009094,-0.006853699684143066,-0.03887077420949936,-0.0498773455619812,flight
